course_id|title|headline|category|course_level|published_date|last_updated|course_price|course_language|total_lectures|content_duration|closed_caption|practice_tests|instructors|url|is_translated|translated_language
1994492|Microsoft PowerPoint 2016 Basic Level|Put your first step on using Microsoft powerpoint by a very simple curriculum|productivity|Beginner Level|2021-07-31 17:42:29|2022-08-21 15:13:54|$ 227 USD|en|20|1.5 total hours|False|0|['Ahmed Magdy']|https://img-c.edtech.com/course/480x270/1994492_3599_2.jpg|False|
1439058|Compile Your First Ethereum Smart Contract With Solidity|Learn how to set up your own private blockchain node using Geth, Solidity, and Mist.|software|Intermediate Level|2021-01-27 19:24:15|2022-02-13 15:40:22|$ 191 USD|en|9|43 total mins|True|0|['Will Bunker']|https://img-c.edtech.com/course/480x270/1439058_ec6a.jpg|False|
22046|Career Mind Mastery: Bring Who You Are to What You Do|Your Talents + This System = Total Awesomeness.|personal_development|All Levels|2021-04-16 03:14:04|2024-01-10 03:36:31|$ 156 USD|en|29|6.5 total hours|True|0|['Angela R Loeb', 'Tom Cassidy']|https://img-c.edtech.com/course/480x270/22046_70a4_6.jpg|False|
1729252|Proven Ways to Improve Email open rate and Conversion|Actionable Steps that will Dramatically Improve your Email Open Rates and Email Conversion.|marketting|Intermediate Level|2020-09-11 10:39:44|2023-12-27 15:49:39|$ 173 USD|en|22|37 total mins|False|0|['AAM Ali']|https://img-c.edtech.com/course/480x270/1729252_b390_2.jpg|Ys|['de', 'ru', 'zh']
1433104|HDR Image-Based Lighting in Blender|Watch this crash course and master the complete HDR image-based lighting workflow, 100% Blender|design|Intermediate Level|2021-09-22 09:40:10|2022-07-12 03:11:10|$ 199 USD|de|9|2 total hours|True|0|['Aidy Burrows', 'Gleb Alexandrov']|https://img-c.edtech.com/course/480x270/1433104_933d.jpg|YES|['en', 'hi']
122706|Microsoft Project 2010 for New and Aspiring Project Managers|Master MS Project 2010 with Videos, Course book, Guided Exercises and Self Assessments|productivity|All Levels|2021-12-26 09:36:06|2022-06-04 22:55:10|$ 236 USD|en|20|2.5 total hours|False|0|['Vishal Srivastava']|https://img-b.edtech.com/course/480x270/122706_ed04_7.jpg?secure=i4q67_B8mDnMj-dP2weG7g%3D%3D%2C1646824936|NO|
2598022|Confidence, Self Esteem, Social Skills & Fear - TOP 9 Tools|Learn top strategies for boosting your confidence and self esteem, upgrading your social skills and overcoming fear|personal_development|All Levels|2020-12-15 21:10:15|2023-02-26 16:34:37|$ 137 USD|en|11|1 total hour|True|0|['Jimmy Naraine', 'Jimmy Naraine Support']|https://img-c.edtech.com/course/480x270/2598022_cd32.jpg|NO|
3829202|Cryptocurrency Trading Course For Beginners in Hindi / Urdu|Become a Pro Crypto Trader|finance|Beginner Level|2020-09-18 23:29:47|2023-06-26 02:43:23|$ 124 USD|en|15|2 total hours|False|0|['Investing Educator']|https://img-b.edtech.com/course/480x270/3829202_69c7.jpg?secure=_HFdss1tGcebBciFxpv5HA%3D%3D%2C1646823523|True|['pt', 'es', 'hi']
63665|Learn How to Build a Computer|Learn which parts you need, the features to look for, where to buy them, and the step-by-step process of building it.|software|Beginner Level|2021-08-10 13:28:33|2022-10-24 20:29:23|$ 168 USD|en|53|6 total hours|True|0|['Ty Price']|https://img-c.edtech.com/course/480x270/63665_401d_5.jpg|Yes|['ru']
2261764|Watercolor-Learn to paint Fruits & Vegetable in 3 easy steps|Watercolor Painting - Learn to draw and paint Fruits & Vegetables in 3 easy and effective steps|lifestyle|All Levels|2020-07-21 00:18:44|2022-12-28 00:22:47|$ 191 USD|en|22|4 total hours|True|0|['Subhradeep Das']|https://img-b.edtech.com/course/480x270/2261764_d42d_3.jpg?secure=Wi3ZCkq9Lx0ei2BmjFoyXg%3D%3D%2C1646829080|No|
2272752|Knee pain - Physiotherapy, Yoga and a full understanding|All the information you need to understand, treat, and prevent knee pain|health_fitness|Beginner Level|2020-02-10 17:11:18|2023-11-23 15:47:12|$ 242 USD|en|35|2 total hours|True|0|['MedScreen - Preventative Medicine']|https://img-c.edtech.com/course/480x270/2272752_9485_4.jpg|Ys|['pt', 'ja', 'de']
912902|Six Sigma: Certified Lean Six Sigma White Belt (Accredited)|Six Sigma White Belt Certification (Accredited) , Your Six Sigma Journey with White Belt & Seven Basic Tools of Quality|business|Beginner Level|2020-01-23 03:33:21|2022-11-24 12:24:05|$ 210 USD|en|34|2.5 total hours|True|0|['Advanced Innovation Group Pro Excellence (AIGPE)']|https://img-c.edtech.com/course/480x270/912902_eba1_15.jpg|False|
1211194|Fundamentals of Electrical Controls|Learn the parts and wiring techniques used in a motor control installation, become a Controls Electrician.|business|Beginner Level|2020-07-01 06:12:36|2022-04-22 18:35:00|$ 122 USD|ca|49|4 total hours|True|0|['The Wiring Wizard']|https://img-b.edtech.com/course/480x270/1211194_d091_4.jpg?secure=o33Sn5D9LYtjdrhbwDwYMQ%3D%3D%2C1646822910|YES|['en', 'hi']
2337308|Music Production in Logic Pro X: Tech House Music Production|Music Production Course: Electronic Music & Tech House in Logic Pro X -Including Sample Packs & Logic Pro X Project File|music|All Levels|2021-07-02 00:12:47|2022-05-04 11:45:49|$ 255 USD|en|26|3 total hours|True|0|['Martin Svensson', 'Music-Prod Education']|https://img-c.edtech.com/course/480x270/2337308_b8a9.jpg|No|
4239988|Data Engineering using Kafka and Spark Structured Streaming|A comprehensive Data Engineering course on building streaming pipelines using Kafka and Spark Structured Streaming|development|Intermediate Level|2020-06-28 17:51:08|2023-07-25 13:47:48|$ 230 USD|en|112|9.5 total hours|True|0|['Durga Viswanatha Raju Gadiraju', 'Ravindra Nandam']|https://img-c.edtech.com/course/480x270/4239988_0d2f_2.jpg|No|
2845946|Refrigeration & Air conditioning - Design and calculation|Refrigeration and HVAC fundamentals, design and calculation for commercial and industrial application.|design|All Levels|2020-09-16 16:10:51|2022-10-13 23:10:06|$ 270 USD|en|113|12 total hours|True|0|['Arijit Mukherjee']|https://img-c.edtech.com/course/480x270/2845946_b0cd_4.jpg|True|['pt', 'hi']
4046156|Introduction To Cybersecurity|Cybersecurity for Beginners|software|Beginner Level|2020-05-01 06:32:35|2023-04-28 08:36:50|$ 147 USD|en|25|1.5 total hours|True|0|['Tech Tutorials']|https://img-c.edtech.com/course/480x270/4046156_a73f.jpg|Yes|['ja', 'ru', 'fr']
1649394|The 2022 Complete Masterclass On Buying An Existing Business|Powerful business secrets! Entrepreneurs buy a business and become an instant entrepreneur and business owner for 2022|business|All Levels|2020-09-15 07:19:45|2023-05-31 10:07:21|$ 177 USD|en|20|1.5 total hours|True|0|['Chris Benjamin, MBA & CFO']|https://img-c.edtech.com/course/480x270/1649394_5a0e_2.jpg|NO|
467382|Tips to help You Live a Better Life and Achieve Success|Tips from Top instructor of over 1 Million students worldwide|personal_development|All Levels|2021-04-17 06:46:14|2023-10-31 21:11:21|$ 248 USD|en|15|1 total hour|True|0|['Edwin Diaz']|https://img-c.edtech.com/course/480x270/467382_0cfb_5.jpg|Yes|['ja', 'hi', 'fr']
3587608|Animal Sketching & Drawing for Beginners|Drawing & Art Course with sketches Drawing|lifestyle|Beginner Level|2020-01-02 07:45:19|2023-08-27 23:39:33|$ 256 USD|en|14|1.5 total hours|True|0|['Houshang falahrezaei']|https://img-c.edtech.com/course/480x270/3587608_a3ac_5.jpg|No|
3077862|Improve People Management and Build Employee Engagement|Build Employee Engagement and Improve Your People Management for Peak Organizational Development|personal_development|All Levels|2020-01-25 04:58:49|2023-06-06 02:30:23|$ 148 USD|en|41|3.5 total hours|True|0|['Roger Kay Allen, Ph.D.']|https://img-c.edtech.com/course/480x270/3077862_da2c.jpg|YEs|['fr', 'zh']
1111250|How to Make a Successful Move Abroad: Easy Transition Guide|Take the pain and stress out of your upcoming move abroad by using effective best practices for an easier transition.|lifestyle|All Levels|2021-10-27 10:59:46|2022-01-25 12:23:33|$ 221 USD|en|41|2 total hours|False|0|['Kristen Palana']|https://img-b.edtech.com/course/480x270/1111250_d452.jpg?secure=iSmdaJIXb3VMYq7aqkhTYQ%3D%3D%2C1646828967|YEs|['pt', 'es', 'zh']
2420032|LinkedIn Marketing: How to Advertise on LinkedIn|Learn How to use Linkedin  for marketing and advertising|marketting|All Levels|2020-11-19 02:10:54|2023-03-19 22:36:02|$ 232 USD|en|21|2 total hours|True|0|['David Chinaza']|https://img-c.edtech.com/course/480x270/2420032_19cd.jpg|True|['es', 'ja', 'hi']
4155148|GMAT Graduate Management Admission Test Questions and Answer|2022 Get Ready for your MBA and boost your CAREER|business|All Levels|2020-04-01 07:07:54|2022-04-22 20:50:45|$ 207 USD|en|0|234 questions|False|5|['SMARTER ACADEMY']|https://img-b.edtech.com/course/480x270/4155148_7c63.jpg?secure=k6pwOGoDPVxTH6rNLrw4RA%3D%3D%2C1646823419|Yes|['fr', 'zh']
26044|Learn Massage For Lovers, Friends And Family|Discover how easy massage techniques can be a path to happier relationships, better marriages and grateful friends.|health_fitness|All Levels|2021-12-13 17:14:47|2023-12-17 21:36:41|$ 255 USD|en|12|2 total hours|True|0|['Shama Kern']|https://img-c.edtech.com/course/480x270/26044_7465_7.jpg|False|
3612968|How to Become a Mobile Notary and Loan Signing Agent|Learn how to make over six figures as a Real Estate Loan Signing Agent and Mobile Notary|business|Beginner Level|2020-01-13 15:25:17|2022-05-02 06:12:28|$ 106 USD|en|67|2 total hours|True|0|['Jennifer Schroeder']|https://img-b.edtech.com/course/480x270/3612968_a3c3.jpg?secure=i9MsWv0bSyJoXFZuWLNcaw%3D%3D%2C1646822900|NO|
683406|Electrical Power Engineering Principles|Learn all the basic theories and principles of electrical engineering|teaching|Beginner Level|2020-04-03 21:18:27|2022-09-08 21:10:55|$ 106 USD|en|10|1.5 total hours|True|0|['Stephen Brooks']|https://img-c.edtech.com/course/480x270/683406_af01_4.jpg|No|
440332|Leadership: How to Become an Effective CEO, Leader, Manager|Learn the Signature Skills Needed to Become a High Performance CEO & Leader Driving Results with EQ & IQ|business|All Levels|2020-05-19 19:42:30|2023-03-18 00:27:20|$ 218 USD|en|28|3 total hours|True|0|['Elizabeth Pagé']|https://img-c.edtech.com/course/480x270/440332_1605_2.jpg|No|
193736|Develop Mobile Games for Android and iOS with Stencyl|learn to create amazing cross-platform computer games for Windows, Mac, Linux, IOS, Android & Flash with Stencyl 3!|development|All Levels|2020-07-31 10:31:48|2023-10-14 14:54:12|$ 258 USD|en|63|11.5 total hours|True|0|['Richard Sneyd']|https://img-b.edtech.com/course/480x270/193736_7389_13.jpg?secure=rI6yafiAwuPAWye1IUuqcw%3D%3D%2C1646822748|Yes|['es', 'ja', 'ru']
975438|Mastering Windows PowerShell 5 Administration|Write maintainable and production-quality scripts that save time and effort|software|Intermediate Level|2020-11-23 08:34:44|2022-06-11 09:42:22|$ 262 USD|en|42|4 total hours|True|0|['Packt Publishing']|https://img-b.edtech.com/course/480x270/975438_a89b_3.jpg?secure=E_Fk70E85wdUOQPTQXXMUA%3D%3D%2C1646824472|YEs|['pt', 'es', 'hi']
2235384|Data Engineering on Google Cloud platform|End to end batch processing,data orchestration and real time streaming analytics on GCP|software|Intermediate Level|2020-12-22 12:42:08|2022-01-09 21:00:43|$ 206 USD|en|44|10 total hours|False|0|['Siddharth Raghunath']|https://img-b.edtech.com/course/480x270/2235384_1408_3.jpg?secure=YCOhGzagv9bUe7ksFzynkg%3D%3D%2C1646824386|True|['pt', 'ja', 'fr']
3711932|Photoshop In-Depth Compositing and Design|This course will be a great entry point for you into the fun and challenging world of digital image compositing.|design|All Levels|2021-12-25 03:11:53|2023-02-04 21:50:49|$ 158 USD|en|20|4.5 total hours|True|0|['Nawaz Shariff']|https://img-b.edtech.com/course/480x270/3711932_65f1_5.jpg?secure=nTkIKwWTuF9uIJyHaXTPzg%3D%3D%2C1646826341|False|
343008|Linux Basics: All You Need To Know To Start|Start Linux, understand Linux and begin your  journey to master Linux.|software|Beginner Level|2021-01-08 22:03:38|2022-05-20 21:12:36|$ 166 USD|en|26|3 total hours|True|0|['Mohamed Khalil']|https://img-c.edtech.com/course/480x270/343008_1ad0.jpg|YEs|['pt', 'ja']
1194906|Getting Started with Web3 Development|Develop your first decentralized application from scratch on the Ethereum blockchain with Solidity|development|All Levels|2021-04-16 14:15:21|2023-03-28 08:43:12|$ 131 USD|en|95|18 total hours|True|0|['Sebastien Arbogast', 'Said Eloudrhiri']|https://img-b.edtech.com/course/480x270/1194906_f5e2_5.jpg?secure=xYeExJxW5VZxgGfcpDtUgg%3D%3D%2C1646822374|False|
200824|Introduction to JavaScript Object Notation (JSON)||development|All Levels|2021-09-05 19:03:11|2023-05-10 12:46:39|$ 113 USD|en|20|1.5 total hours|True|0|['Marie Taylor']|https://img-b.edtech.com/course/480x270/200824_a678_23.jpg?secure=75_HztbYSbsVER6qt-WQrw%3D%3D%2C1646822429|False|
468206|Learn Photoshop : Basics to Advanced (13 projects included)|Learn photoshop ,starting from basics to mastering tools to working with layers, ,colors ,filters to advanced projects |design|Beginner Level|2020-11-22 22:36:51|2023-03-23 12:20:14|$ 270 USD|en|55|4.5 total hours|True|0|['Supriyo Kundu']|https://img-c.edtech.com/course/480x270/468206_c63e_3.jpg|False|
1387532|GIT: Branching and Merging|Learn the basics of working with branches and resolving merge conflicts using GIT and GitHub|software|Beginner Level|2021-10-28 15:41:43|2022-05-19 16:26:41|$ 269 USD|en|53|4.5 total hours|True|0|['Brian Gorman']|https://img-c.edtech.com/course/480x270/1387532_b0dc_2.jpg|True|['es', 'ja', 'zh']
43889|Learn Hungarian Tutorial for Beginners|A fun and informal guide to the Hungarian language.|teaching|Beginner Level|2021-02-08 16:15:08|2023-05-16 13:33:17|$ 281 USD|en|39|3 total hours|False|0|['John Purcell', 'Zsófia Schütze']|https://img-b.edtech.com/course/480x270/43889_d194_8.jpg?secure=YkShc9sE-K5HEdBrNJZeFA%3D%3D%2C1646830929|No|
888722|Belly Fat and the Number 1 Fat Making Hormone: Insulin|Understand how Insulin works in the body and how it impacts on Belly Fat and other life threatening conditions|health_fitness|Beginner Level|2021-01-02 03:06:01|2022-06-18 01:50:20|$ 253 USD|en|16|1 total hour|True|0|['Jules Allen-Rowland']|https://img-b.edtech.com/course/480x270/888722_a25a.jpg?secure=5JtXmdkJew6fGqCdkDmTCw%3D%3D%2C1646827458|No|
4334298|Modern Investing 101 (Stocks,Bonds,ETFs,Nfts,ICOs&Cryptos)|Learn how to invest in both old school assets and new school assets.(plus free ebook)|finance|All Levels|2021-05-27 16:07:08|2023-02-25 15:12:40|$ 122 USD|en|34|4 total hours|True|0|['Derby Matoma']|https://img-c.edtech.com/course/480x270/4334298_fe96.jpg|Ys|['de', 'hi', 'ru']
2609800|Complete Algorithms Complexity and Big O Notation Course|From beginner to professional in 2 hours!|software|All Levels|2020-05-18 16:54:22|2023-06-08 04:13:44|$ 230 USD|en|16|2 total hours|True|0|['Cronis Academy']|https://img-c.edtech.com/course/480x270/2609800_d610_4.jpg|NO|
2744042|Canva dalla A alla Z|Il tool come non l'hai mai visto prima!|design|Beginner Level|2020-02-25 12:19:32|2022-12-29 22:05:25|$ 204 USD|it|61|4 total hours|False|0|['Eugenia Brini']|https://img-c.edtech.com/course/480x270/2744042_51b0_3.jpg|True|['en', 'hi']
3727266|Certified Performance Management Professional (CPMP)|"Learn from ""KPI Mega Library"" best-selling author the art of organization performance management (Free APP & 11 Gifts)"|business|All Levels|2021-07-28 11:12:04|2023-03-04 09:51:15|$ 250 USD|en|24|4.5 total hours|False|0|['Dr. Rachad Baroudi , KPI Mega Library']|https://img-c.edtech.com/course/480x270/3727266_c62b_2.jpg|No|
3720324|Instant Affiliate Mastery 2022|How to start your business with instant affiliate marketing networks and create immediate earnings with minimum cost !|business|All Levels|2020-11-29 10:48:38|2022-01-31 14:11:51|$ 282 USD|en|10|1 total hour|True|0|['Henry Zhang', 'Henry Zhang Support']|https://img-b.edtech.com/course/480x270/3720324_62e5_5.jpg?secure=27vTWUJPo6TMyWLVh_1ASA%3D%3D%2C1646823092|No|
676170|Drawing the Human Figure|Learn various drawing techniques and skills to become an amazing Figure Drawing artist today!|lifestyle|All Levels|2020-06-07 03:05:54|2023-11-10 09:08:42|$ 250 USD|en|45|7.5 total hours|True|0|['Lesile Scott']|https://img-c.edtech.com/course/480x270/676170_35b2_3.jpg|Yes|['ja', 'hi', 'ru']
1600384|Machine Learning & Training Neural Network in MATLAB|Machine Learning , Learn concepts of Machine Learning and how to train a Neural Network in MATLAB on Iris data-set.|development|Beginner Level|2020-08-30 09:11:17|2022-05-13 02:56:21|$ 156 USD|en|6|1.5 total hours|False|0|['Sarthak Mishra']|https://img-c.edtech.com/course/480x270/1600384_e655.jpg|Ys|['de', 'fr']
1558230|BACK-END Development with php7 & MySQL|Learn to write php scripts and run sql queries from Beginner to Professional|development|All Levels|2020-09-03 04:42:20|2023-08-28 09:56:59|$ 280 USD|en|13|2 total hours|False|0|['Harshit Srivastava']|https://img-c.edtech.com/course/480x270/1558230_98f4_5.jpg|No|
2280058|Stakeholder Engagement or Stakeholder Management|Stakeholders are key to the effective communication and ultimate success of projects.  Learn to work with them.|business|All Levels|2020-01-03 20:28:19|2023-10-19 16:59:40|$ 241 USD|nl|24|1.5 total hours|True|0|['Mike Harkin']|https://img-c.edtech.com/course/480x270/2280058_ffd6_2.jpg|True|['en', 'hi']
1414100|Social Media Contests For Massive Traffic To Your Product|Learn Social Media Contest Strategies For Massive Traffic From Facebook, Instagram, Pinterest and Other Social Sites|marketting|Beginner Level|2021-04-13 19:00:43|2023-07-01 17:57:19|$ 215 USD|en|42|3.5 total hours|True|0|['Jason Miles', 'Kyle Hamar']|https://img-b.edtech.com/course/480x270/1414100_74db_3.jpg?secure=jCRZ-P3O2uRjEmELD_c1yQ%3D%3D%2C1646827949|YEs|['de', 'hi', 'fr']
3759160|Ethical Hacking|Welcome to the Land of Ethical Hacking|software|All Levels|2021-10-12 17:54:59|2023-05-24 23:22:54|$ 152 USD|en|0|45 questions|False|2|['Manish Patidar']|https://img-c.edtech.com/course/480x270/3759160_13b9.jpg|No|
728826|Photoshop Foundation - Everything You Need to Get Started|Establish a basic foundation for using Photoshop to begin creating amazing images. Does not require any prior knowledge.|design|Beginner Level|2020-09-03 07:57:46|2022-03-09 05:41:52|$ 180 USD|en|20|4 total hours|True|0|['Joe Buchmann']|https://img-c.edtech.com/course/480x270/728826_9afa_4.jpg|True|['es', 'de', 'zh']
3065900|INTRODUCCIÓN AUTOLISP - RECURSOS DESCARGABLES PARA AUTOCAD|Mejora tu productividad, ahorra tiempo|productivity|Beginner Level|2021-12-27 09:07:30|2022-12-29 01:24:33|$ 274 USD|de|28|2.5 total hours|True|0|['LUIS CÁRDENAS']|https://img-b.edtech.com/course/480x270/3065900_561f_2.jpg?secure=oItGFAIuH7OW_iUUdTaqoQ%3D%3D%2C1646825106|Yes|['en', 'hi']
834606|Trading News Using Binary Options|Learn how to trade just a few times a week and earn on news releases using binaries|finance|All Levels|2020-03-02 16:29:07|2023-08-09 08:43:07|$ 167 USD|en|22|1.5 total hours|True|0|['Viktor Neustroev']|https://img-c.edtech.com/course/480x270/834606_7f08_2.jpg|Yes|['hi', 'ru']
2337808|Learn Bootstrap - For Beginners|Learn to create mobile-responsive web pages using Bootstrap|development|Beginner Level|2021-11-22 10:19:22|2023-09-10 04:10:43|$ 163 USD|en|44|3 total hours|True|0|['YouAccel Training']|https://img-c.edtech.com/course/480x270/2337808_705a_3.jpg|No|
3257242|Build Responsive & Real World Websites in HTML5 CSS 3 & JS|Learn to build beautiful responsive websites with the latest HTML5, CSS3,Bootstrap version (5), JavaScript & JQuery|design|All Levels|2020-08-29 18:25:35|2023-03-27 14:46:56|$ 288 USD|en|23|5 total hours|True|0|['Adil Ahmed']|https://img-c.edtech.com/course/480x270/3257242_4c8b.jpg|YES|['pt', 'zh', 'ru']
1312622|Online Marketing für Einsteiger 2022. Jetzt loslegen!|Eine kurze, aber spannende Einführung in die Welt des Online Marketing. Alle wichtigen Tools, kurz erklärt.|marketting|Beginner Level|2021-08-10 00:21:42|2023-10-27 14:18:53|$ 119 USD|de|20|1.5 total hours|False|0|['Dietmar Fischer']|https://img-c.edtech.com/course/480x270/1312622_2b28.jpg|False|
3018948|Get Amazing 3d Renders in Keyshot 9|Become a 3d Rending Export in Keyshot 9|design|All Levels|2020-05-29 01:31:25|2023-09-24 08:32:49|$ 169 USD|de|16|2 total hours|True|0|['Mansoor Bilal']|https://img-c.edtech.com/course/480x270/3018948_3288.jpg|YEs|['en', 'hi']
3960900|CPU Mining on Android Device - Mine Crypto and Monero XMR|Learn crypto mining and Mine Moner XMR Cryptocurrency on an Android Device  Using Ubuntu, And also Other Coins!|finance|All Levels|2021-07-25 16:43:27|2022-09-10 00:56:56|$ 218 USD|en|7|42 total mins|False|0|['Salem Ali']|https://img-c.edtech.com/course/480x270/3960900_607c_2.jpg|NO|
2512948|تعلم بلندر 2.8 للتصميم ثلاثي الأبعاد من البداية للاحتراف|ستتعلم بلندر2.8  لفنون التصميم ثلاثي الأبعاد كالنمذجة وإضافة الخامات والإكساء المتقدم وأساليب الإضاءة والإخراج|design|All Levels|2021-06-23 14:29:04|2022-03-24 15:57:26|$ 252 USD|ar|22|2.5 total hours|False|0|['Ahmed Hassan']|https://img-c.edtech.com/course/480x270/2512948_c518_5.jpg|No|
2827920|AWS Certified Developer Associate Exam Training DVA-C01|Pass your AWS Certified Developer Exam with this AWS Developer Training , AWS Certified Developer Practice Test included|software|Beginner Level|2020-04-10 03:22:03|2024-01-07 16:27:56|$ 193 USD|en|291|29 total hours|True|1|['Neal Davis , AWS Certified Solutions Architect & Developer', 'Digital Cloud Training , AWS Certified Cloud Practitioner AWS Certified Solutions Architect, AWS Developer Associate']|https://img-c.edtech.com/course/480x270/2827920_f8dc_4.jpg|YES|['pt', 'ja', 'zh']
3247478|React Crashcourse for Beginners with a Hands-On Project|Complete ReactJS Crashcourse for beginners with a Hands-On Project|development|All Levels|2021-08-09 09:09:25|2022-01-24 18:44:52|$ 249 USD|en|11|2 total hours|False|0|['K.Sathyaprakash Reddy']|https://img-c.edtech.com/course/480x270/3247478_00f2.jpg|Ys|['de', 'fr']
2796938|Clear and Simple AWS Advanced Security 2021|Everything You Need to Pass Your AWS Advanced Security - Specialty Exam|software|Intermediate Level|2020-07-15 14:41:53|2023-03-16 10:39:12|$ 142 USD|en|94|12 total hours|True|1|['Rick Crisci']|https://img-c.edtech.com/course/480x270/2796938_3a92.jpg|Yes|['pt', 'hi', 'fr']
827712|Google Cloud Productivity - Drive and Google's Office Suite|The most complete course on Google Drive, Docs, Sheets, Slides and Forms. No prior knowledge required.|productivity|Beginner Level|2020-08-08 09:23:16|2023-10-14 10:00:52|$ 122 USD|en|49|7.5 total hours|True|0|['Joe Buchmann']|https://img-c.edtech.com/course/480x270/827712_100d_2.jpg|Yes|['de', 'ru', 'fr']
640450|Affiliate Marketing Hacking - The 5 Steps Fast Track Method|Affiliate Marketing course -  Learn how i've managed to have a multiple 3 figures day with less than a day's work.|marketting|All Levels|2021-07-13 03:16:19|2023-01-27 23:43:17|$ 102 USD|en|30|3.5 total hours|True|0|['Sorin Constantin']|https://img-b.edtech.com/course/480x270/640450_6c71_3.jpg?secure=V0tkzJRHXLCDqN-d3wlPAw%3D%3D%2C1646827971|True|['ja', 'fr']
1124942|Structural Steel Design: Learn the Principles of Design|Understand the foundations and design a laterally supported steel element with ease (bending, axial and shear)|design|Beginner Level|2021-10-24 22:24:42|2023-05-19 22:38:30|$ 212 USD|en|22|2 total hours|True|0|['Adam Brittan']|https://img-b.edtech.com/course/480x270/1124942_7274_3.jpg?secure=A1HSXfr1o4-oeH-3Niaovg%3D%3D%2C1646826295|Ys|['es', 'de', 'hi']
63229|Ultimate Excel VBA|Programming for the Business Professional|productivity|All Levels|2021-06-06 11:31:34|2022-03-26 11:53:58|$ 267 USD|ro|36|8.5 total hours|True|0|['Mark Talbert']|https://img-c.edtech.com/course/480x270/63229_bcbb_6.jpg|No|
2953008|Introduction to Business Analytics|Develop essential data analytics skills to grow your business|business|Beginner Level|2020-02-02 06:54:20|2023-05-28 14:01:32|$ 215 USD|en|39|4 total hours|True|1|['Santiago Tacoronte']|https://img-c.edtech.com/course/480x270/2953008_395f_5.jpg|NO|
3605408|Customer Experience Management: Brand Purpose & Leadership|Define A Brand Purpose That Adds Value To Your Customers & Your Business|business|Intermediate Level|2020-09-24 03:29:58|2022-07-28 07:28:05|$ 218 USD|en|16|1 total hour|True|0|['Expert Academy']|https://img-b.edtech.com/course/480x270/3605408_2a38_2.jpg?secure=H_CTqW-pZ0XIWoGtkLDGLg%3D%3D%2C1646823092|False|
1658474|Work From Home Jobs: Top 10 Best Freelance Jobs!|Discover the top 10 best work from home jobs. Freelance hourly or project based pay. All you need is a computer!|business|All Levels|2021-07-07 10:14:59|2023-09-11 21:51:07|$ 177 USD|en|18|42 total mins|True|0|['Greg Gottfried']|https://img-c.edtech.com/course/480x270/1658474_8cd8.jpg|YES|['zh', 'de', 'fr']
386208|JVZoo Affiliate Marketing Get Yourself An Army of Affiliates|Learn the tactics of how to use JVZoo to your Advantage Hungry affiliate want to market and sell your product Enroll NOW|business|Intermediate Level|2021-11-12 13:59:13|2022-11-11 05:52:09|$ 106 USD|en|11|1.5 total hours|True|0|['Edward Link']|https://img-c.edtech.com/course/480x270/386208_ab9f_13.jpg|True|['es', 'de', 'zh']
914430|Courageous Caregiver Core Essentials|Support, honor, love, encouragement and tools to aid our heroes who engage in home healthcare.|health_fitness|All Levels|2020-06-01 03:29:15|2022-05-01 04:43:00|$ 170 USD|en|54|4 total hours|True|0|['Curtis Walker']|https://img-c.edtech.com/course/480x270/914430_6c76_3.jpg|YES|['pt', 'es', 'hi']
1475346|How to Live Abroad (Digital Nomad: The Future of Travel)|Whether Entrepreneur or Employee, Relocate & Move Abroad Stress-Free! - With Relocation Tips and Travel Hacks|lifestyle|All Levels|2020-05-11 08:41:12|2023-03-27 08:02:18|$ 150 USD|en|50|2.5 total hours|True|0|['Robert G']|https://img-c.edtech.com/course/480x270/1475346_d79d_4.jpg|Ys|['zh', 'ru']
1451418|ICO. Launch a DeFi Initial Coin Offering & Raise Investment|The Complete Guide to Launching DeFi Successful Initial Coin Offering (ICO), raising Venture & Cryptocurrency Capital|business|All Levels|2021-03-06 01:15:07|2022-11-07 20:09:52|$ 245 USD|en|82|4 total hours|True|0|['GameChanger ™']|https://img-c.edtech.com/course/480x270/1451418_5087.jpg|NO|
4272030|Let's Build a Go version of Laravel|Build a reusable Go module and command line application that makes building a web application simple, fast and secure.|development|Intermediate Level|2021-08-10 15:48:07|2022-03-07 11:31:09|$ 272 USD|en|129|19.5 total hours|True|0|['Trevor Sawler']|https://img-b.edtech.com/course/480x270/4272030_94d8.jpg?secure=6Sc5KXtTvIBo1FJ_a9am_Q%3D%3D%2C1646822677|False|
407868|Program Management: How to Achieve Your Strategic Goals!|Planning programs and projects that Connect Strategy to achieve your vision|business|All Levels|2020-05-15 14:16:06|2022-01-04 04:37:09|$ 109 USD|en|15|1 total hour|True|0|['JC Marzett']|https://img-c.edtech.com/course/480x270/407868_fb6c_2.jpg|True|['es', 'hi', 'zh']
3047192|Master the Coding Interview: Big Tech (FAANG) Interviews|Ace the Google, Amazon, Facebook, Microsoft, Netflix coding interviews. Step by step guide for their toughest questions!|development|Intermediate Level|2021-07-09 00:59:34|2022-08-07 20:11:24|$ 265 USD|en|290|37 total hours|True|0|['Andrei Neagoie', 'Yihua Zhang', 'Zero To Mastery']|https://img-b.edtech.com/course/480x270/3047192_6d78_8.jpg?secure=i1_e0aBCKuh96ZpmuUE6PQ%3D%3D%2C1646822381|Ys|['fr', 'ja', 'zh']
